ID;TITULAR;RUC;TITULO_PROYECTO;UNIDAD_PROYECTO;TIPO;ACTIVIDAD;FECHA_INICIO;ESTADO;DESCRIPCION;LONGITUD;LATITUD;RESOLUCION;LABEL;
120;CONCESIONARIA INTEROCEµNICA SUR - TRAMO 2 S.A.;20511125040;"ITS PARA LA SEGUNDA AMPLIACI‡N DEL DEP‡SITO DE MATERIAL EXCEDENTE KM 12+177 L.D. DEL PROYECTO CORREDOR VIAL INTEROCEµNICA SUR, PERÈ-BRASIL, TRAMO 2: URCOS - PUENTE INAMBARI""""";SIN UNIDAD;ITS;Transportes;11/08/2017;Aprobado;SIN DESCRIPCION;-71.59415929;-13.66497441;RD N¯ 289-2017-SENACE/DCA;null;
103;MUNICIPALIDAD DISTRITAL DE CHIRIMOTO;20207202127;PPC PARA EL EIA SEMIDETALLADO DEL PROYECTO %u201CCONSTRUCCI‡N DE LA CARRETERA VECINAL LUZ DEL ORIENTE - TRIµNGULO DE LA ESPERANZA - NUEVA UNI‡N, DISTRITO DE CHIRIMOTO, PROVINCIA RODR÷GUEZ DE MENDOZA, DEPARTAMENTO DE AMAZONAS;SIN UNIDAD;PPC;Transportes;17/11/2021;Aprobado;SIN DESCRIPCION;-77.34809858;-77.34809858;RD N¯ 00049-2022-SENACE-PE/DEIN;null;
104;CIA MINERA RAURA S.A.;20100163552;MODIFICACI‡N DEL EIA-D DE LA U.M. RAURA;U.M. RAURA;Clasificaci¢n;Miner°a;9/09/2019;Aprobado;SIN DESCRIPCION;-76.74346984;-10.458855;RD N¯ 020-2020-SENACE-PE/DEAR;null;
106;PLUSPETROL PERÈ CORPORATION S.A.;20304177552;INFORME TêCNICO SUSTENTATORIO PARA LA OPTIMIZACI‡N DEL PROGRAMA DE MONITOREO DE CALIDAD AMBIENTAL EN EL LOTE 88;LOTE 88;ITS;Hidrocarburos;26/11/2018;Aprobado;SIN DESCRIPCION;-72.88;-11.8096;RD N¯ 00067-2019-SENACE-PE/DEAR;null;
108;BREXIA GOLDPLATA PERÈ S.A.C.;20513188626;U.M. SUYCKUTAMBO;U.M. SUYCKUTAMBO;ITS;Miner°a;31/10/2017;Aprobado;SIN DESCRIPCION;-71.83064568;-15.17721699;RD N¯ 026-2017-SENACE-JEF/DEAR;null;
109;HUDBAY PERÈ S.A.C.;20511165181;TERCERA MODIFICACI‡N DEL ESTUDIO DE IMPACTO AMBIENTAL DETALLADO DE LA UM CONSTANCIA;CONSTANCIA;MEIA-d;Miner°a;21/11/2020;Aprobado;SIN DESCRIPCION;-71.788;-14.48;RD N¯ 00038-2022-SENACE-PE/DEAR;null;
110;HUAURA POWER GROUP S.A.;20552721668;MODIFICACI‡N DEL TRAMO (V-21 AL V-23) PROYECTO: ESTUDIO DE IMPACTO AMBIENTAL %u201CL÷NEA DE TRANSMISI‡N 66 KV S.E. YARUCAYA %u2013 S.E. ANDAHUASI%u201D;L.T. YARUCAYA;ITS;Electricidad;8/06/2017;Aprobado;SIN DESCRIPCION;-77.17109848;-11.08480857;RD N¯ 181-2017-SENACE/DCA;null;
111;CEPSA PERUANA S.A.C.;20516908930;MEJORA TECNOL‡GICA PARA EL MANEJO DE RECORTES DE PERFORACI‡N EN LA LOCACI‡N SAN ALEJANDRO 2X;LOTE 131;ITS;Hidrocarburos;24/03/2017;Aprobado;SIN DESCRIPCION;-75.10423389;-8.83863417;RD N¯ 153-2017-SENACE/DCA;null;
112;CONCESIONARIA INTEROCEµNICA SUR - TRAMO 3 S.A.;20511129975;ITS PARA LA AMPLIACI‡N DE LA CANTERA PUERTO PORTILLO II KM 598 + LI DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ - BRASIL, TRAMO Nß 3 PUENTE INAMBARI - I•APARI;PROYECTO %u201CCORREDOR VIAL INTEROCEµNICO SUR, PERÈ %u2013 BRASIL TRAMO N¯2: URCOS %u2013 INAMBARI%u201D;ITS;Transportes;9/07/2020;Aprobado;SIN DESCRIPCION;-69.49822859;-11.41755404;RD N¯ 00109-2020-SENACE-PE/DEIN;null;
113;GRA•A Y MONTERO PETROLERA S.A.;20100153832;INFORME TêCNICO SUSTENTATORIO PARA LAS MEJORAS Y AMPLIACI‡N DE BATER÷AS DE PRODUCCI‡N DEL LOTE IV: BATER÷A 194 - µLVAREZ Y BATER÷A 205 - BRONCO;LOTE IV;ITS;Hidrocarburos;26/10/2018;Aprobado;SIN DESCRIPCION;-81.162;-4.4791;RD N¯ 00026-2019-SENACE-PE/DEAR;null;
115;COMPA•IA MINERA ARES S.A.C.;20192779333;QUINTO ITS DE LA CUARTA MODIFICACI‡N DEL EIA DE LA U.O. ARCATA;U.M. ARCATA;ITS;Miner°a;10/05/2019;Aprobado;SIN DESCRIPCION;-72.31109816;-14.98482422;RD N¯ 96-2019-SENACE-PE/DEAR;null;
81;COMPA•IA MINERA CHUNGAR S.A.C.;20514608041;TERCER ITS DE LA U.M. ALPAMARCA;ALPAMARCA;ITS;Miner°a;15/10/2020;Aprobado;SIN DESCRIPCION;-76.4564045;-11.22001465;RD N¯ 279-2020-SENACE-PE/DEAR;null;
83;PROYECTO ESPECIAL REGIONAL PLAN COPESCO DEL GOBIERNO REGIONAL DEL CUSCO;20159311598;MEJORAMIENTO  Y CONTRUCCION DE LA CARRETERA YAURI -SUYKUTAMBO;MEJORAMIENTO  Y CONTRUCCION DE LA CARRETERA YAURI -SUYKUTAMBO;Clasificaci¢n;Transportes;3/04/2019;Aprobado;SIN DESCRIPCION;-71.43007268;-14.80904508;RD N¯ 00141-2019-SENACE-PE/DEIN;null;
84;CONSORCIO TRANSMANTARO S.A.;20383316473;ITS PARA LA AMPLIACI‡N DE COMPONENTES AUXILIARES A LA SUBESTACI‡N MOLLETAPA;L÷NEA DE TRANSMISI‡N 220 KV FRIASPATA %u2013 MOLLEPATA Y SUBESTACIONES ASOCIADAS;ITS;Electricidad;27/08/2018;Aprobado;SIN DESCRIPCION;-74.22057003;-13.11709241;RD N¯ 00037-2019-SENACE-PE/DEIN;null;
89;AUTOPISTA DEL NORTE S.A.C.;20520929658;INFORME TêCNICO SUSTENTATORIO PARA LOS DEP‡SITOS DE MATERIAL EXCEDENTE DEL KM 15+050 LI, KM 18+150 LI Y KM 18+150 LD, DEL PROYECTO RED VIAL 4: PATIVILCA, SANTA, TRUJILLO Y SALAVERRY %u2013 EMPALME R01N;V÷A DE EVITAMIENTO CHIMBOTE;ITS;Transportes;16/03/2022;Aprobado;SIN DESCRIPCION;-78.51480729;-9.05248109;RD N¯ 00076 -2022-SENACE-PE/DEIN;null;
121;CIA MINERA COIMOLACHE S.A.;20140688640;SêPTIMO INFORME TêCNICO SUSTENTATORIO DE LA U.P. TANTAHUATAY;TANTAHUATAY;ITS;Miner°a;31/03/2021;Aprobado;SIN DESCRIPCION;-78.69100189;-6.73430014;RD N¯ 00078-2021-SENACE-PE/DEAR;null;
123;SHOUGANG HIERRO PERU S.A.A.;20100142989;PRIMER ITS DE LA MODIFICACION DEL ESTUDIO DE IMPACTO  AMBIENTAL PARA EL PROYECTO DE AMPLIACION DE OPERACIONES  MINA Y PLANTA DE BENEFICIO;CPS 1 (ANTES MARCONA);ITS;Miner°a;11/05/2022;Aprobado;SIN DESCRIPCION;-75.13410998;-15.21733334;RD N¯ 00107-2022-SENACE-PE/DEAR;null;
126;CONCESIONARIA  INTEROCEµNICA SUR - TRAMO 3 S.A;20511129975;DEP‡SITO DE MATERIAL EXCEDENTE KM 538+320 LI DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ-BRASIL, TRAMO N¯ 3 PUENTE INAMBARI %u2013 I•APARI;SIN UNIDAD;ITS;Transportes;13/03/2018;Aprobado;SIN DESCRIPCION;-69.17258404;-11.73564997;RD N¯ 00087-2018-SENACE-JEF/DEIN;null;
127;COMPA•÷A MINERA LAS CAMELIAS S.A.;20100171652;PROYECTO SAN MIGUEL N¯1 EN LA UEA COMICSA 567;U.M. COMICSA 567;Clasificaci¢n;Miner°a;19/07/2017;Aprobado;SIN DESCRIPCION;-77.03064168;-11.8263535;RD N¯ 046-2018-SENACE-JEF/DEAR;null;
128;COMPA•÷A MINERA MILPO S.A.A.;20100110513;AMPLIACI‡N DE LA EXTENSI‡N DEL DEP‡SITO DE RELAVES PAHUAYPITE 1 (10%);U.M. CERRO LINDO;ITS;Miner°a;23/06/2016;Aprobado;SIN DESCRIPCION;-75.9969;-13.0922;RD N¯ 048-2016-SENACE/DCA;null;
144;MINERA VETA DORADA S.A.C.;20536126440;AMPLIACI‡N PLANTA DE BENEFICIO VETA DORADA A 360 TMD;U.M. VETA DORADA;ITS;Miner°a;6/02/2017;Aprobado;SIN DESCRIPCION;-74.24742902;-15.80340055;RD N¯ 070-2017-SENACE/DCA;null;
145;AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS;20602114091;CREACI‡N DEL SERVICIO DE PROTECCI‡N EN LAS RIBERAS DEL R÷O HUAURA VULNERABLE ANTE PELIGRO DE INUNDACIONES EN LAS LOCALIDADES DE 5 DISTRITOS DE LA PROVINCIA DE OY‡N Y 6 DISTRITOS DE LA PROVINCIA DE HUAURA %u2013 DEPARTAMENTO DE LIMA;SIN UNIDAD;IGAPRO;Agricultura;11/07/2021;Aprobado;SIN DESCRIPCION;-77.20968405;-11.14301108;RD N¯ 00207-2021-SENACE-PE/DEIN;null;
147;AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS;20602114091;CREACI‡N DEL SERVICIO DE PROTECCI‡N CONTRA INUNDACIONES DEL R÷O CA•ETE ENTRE EL TRAMO DE LA DESEMBOCADURA DEL R÷O CA•ETE - LOCALIDAD DE PAULLO, EN LOS DISTRITOS DE SAN VICENTE DE CA•ETE, NUEVO IMPERIAL Y LUNAHUANµ DE LA PROVINCIA DE CA•ETE - DEPARTAM;SIN UNIDAD;IGAPRO;Agricultura;11/07/2021;Aprobado;SIN DESCRIPCION;-76.25075889;-13.09491136;RD N¯ 00208-2021-SENACE-PE/DEIN;null;
148;GOBIERNO REGIONAL DE MADRE DE DIOS;20527143200;MEJORAMIENTO DEL CAMINO DEPARTAMENTAL RUTA MD 101: TRAMO: BOCA COLORADO PUNKIRI CHICO, DISTRITO DE MADRE DE DIOS, PROVINCIA DE MANU, REGI‡N DE MADRE DE DIOS;SIN UNIDAD;PPC;Transportes;20/04/2022;Aprobado;SIN DESCRIPCION;-70.40136972;-70.40136972;RD N¯ 00118-2022-SENACE-PE/DEIN;null;
149;EMPRESA PETROLERA UNIPETRO ABC S.A.C.;20161738272;PERFORACI‡N DE 9 POZOS EXPLORATORIOS Y 27 POZOS DE DESARROLLO Y FACILIDADES DE PRODUCCI‡N EN EL LOTE IX - PIURA;SIN UNIDAD;Clasificaci¢n;Hidrocarburos;29/04/2019;Aprobado;SIN DESCRIPCION;-81.14701818;-4.54692508;RD N¯ 109-2019-SENACE-PE/DEAR;null;
150;BOW POWER PERÈ S.R.L.;20601235758;EVALUACI‡N AMBIENTAL PRELIMINAR DEL PROYECTO PARQUE E‡LICO TOROCCO 112.2 MW;PARQUE EOLICO TOROCCO;Clasificaci¢n;Electricidad;29/11/2018;Aprobado;SIN DESCRIPCION;-75.01590569;-15.37062955;RD N¯ 036-2019-SENACE-PE/DEAR;null;
151;PAN AMERICAN SILVER HUAR‡N S.A.;20546191541;HABILITACI‡N DEL DEP‡SITO DE TOPSOIL DE LA UNIDAD MINERA HUAR‡N;U.M. HUARON;ITS;Miner°a;20/09/2018;Aprobado;SIN DESCRIPCION;-76.41;-11.0101;RD N¯ 0028-2018-SENACE-PE/DEAR;null;
152;GRAN TIERRA ENERGY PERÈ S.R.L.;20513842377;MEJORA TECNOL‡GICA DE LAS PRUEBAS DE PRODUCCI‡N Y REDISTRIBUCI‡N DE EQUIPOS Y COMPONENTES AUXILIARES EN LA LOCACI‡N Nß 2;LOTE 95;ITS;Hidrocarburos;6/12/2016;Aprobado;SIN DESCRIPCION;-74.3282;-5.2437;Oficio 471-2017-SENACE-J/DCA;null;
153;LIMA AIRPORT PARTNERS S.R.L.;20501577252;QUINTO INFORME TêCNICO SUSTENTARIO DE LA MODIFICACI‡N DEL ESTUDIO DE IMPACTO AMBIENTAL AEROPUERTO INTERNACIONAL JORGE CHµVEZ;INFRAESTRUCTURA AEROPORTUARIA;ITS;Transportes;29/04/2022;Aprobado;SIN DESCRIPCION;-77.11722952;-12.02927127;RD N¯ 0138-2022-SENACE-PE/DEIN;null;
154;CONCESIONARIA IIRSA NORTE S.A.;20511004251;INFORME TêCNICO SUSTENTATORIO PARA LA HABILITACI‡N DE DEP‡SITOS DE MATERIAL EXCEDENTE KM 10+000 LI, KM 95+527 LI, KM 99+678 LI Y KM 186+600 LD DEL CORREDOR VIAL AMAZONAS NORTE (IIRSA NORTE), TRAMO 04: CORRAL QUEMADO %u2013 OLMOS.;TRAMO IV;ITS;Transportes;1/09/2022;Aprobado;SIN DESCRIPCION;-78.77062742;-5.80807916;Resoluci¢n Directora N¯ 00004-2023-SENACE-PE/DEIN;null;
169;EMPRESA PETROLERA UNIPETRO ABC S.A.C.;20161738272;PERFORACI‡N DE 9 POZOS EXPLORATORIOS Y 27 POZOS DE DESARROLLO Y FACILIDADES DE PRODUCCI‡N EN EL LOTE IX %u2013 PIURA;EXPLORACI‡N Y EXPLOTACI‡N;MPPC;Hidrocarburos;20/03/2023;Aprobado;SIN DESCRIPCION;-81.15844659;-4.54858654;RD N¯ 00070-2023-SENACE-PE/DEAR;null;
170;ENEL DISTRIBUCION PERU S.A.A;20269985900;PROYECTO %u201CNUEVA SET IZAGUIRRE 60/20/10 KV Y L÷NEAS ASOCIADAS 60 KV%u201D;SIN UNIDAD;Clasificaci¢n;Electricidad;20/03/2018;Aprobado;SIN DESCRIPCION;-77.05990655;-12.0005049;RD N¯ 00117-2018-SENACE-JEF/DEIN;null;
171;PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL;20503503639;PROPUESTA DE TDR Y PPC PARA EL EIA-D (EIA-D) DEL PROYECTO REHABILITACION Y MEJORAMIENTO DE LA CARRETERA VILLA RICA - PUERTO BERMUDEZ, TRAMOS: VILLA RICA-DESVIO ISCOZACIN Y DESVIO ISCOZACIN-PUERTO BER*;REHABILITACION Y MEJORAMIENTO DE LA CARRETERA VILLA RICA - PUERTO BERMUDEZ, TRAMOS: VILLA RICA - DESVIO ISCOZACIN Y DESVIO ISCOZACIN - PUERTO BERMUDEZ;Clasificaci¢n;Transportes;14/08/2018;Aprobado;SIN DESCRIPCION;-75.07241493;-10.50826077;RD N¯ 00086-2018-SENACE-PE/DEIN;null;
173;PERU LNG S.R.L.;20506342563;MODIFICACI‡N DEL PLAN DE MANEJO AMBIENTAL APROBADO EN EL EIA DEL PROYECTO DE TRANSPORTE DE GAS NATURAL POR DUCTO DE AYACUCHO A LA PLANTA DE LICUEFACCI‡N;SIN UNIDAD;ITS;Hidrocarburos;22/07/2019;Aprobado;SIN DESCRIPCION;-75.65461285;-13.70420404;RD N¯ 148-2019-SENACE-PE/DEAR;null;
155;CSF CONTINUA CHACHANI S.A.C.;20600896793;C.S. CHACHANI;C.S. CHACHANI;Clasificaci¢n;Electricidad;28/02/2018;Aprobado;SIN DESCRIPCION;-71.81762929;-16.69950999;RD N¯ 066-2018-SENACE-JEF/DEAR;null;
156;MINERA COLQUISIRI S.A.;20107290177;MODIFICACI‡N DEL EIAD PARA NUEVO DEP‡SITO DE RELAVES N¯4;U.M. MARIA TERESA;MEIA-d;Miner°a;9/01/2018;Aprobado;SIN DESCRIPCION;-77.27955633;-11.48793725;RD N¯ 0054-2018-SENACE-PE/DEAR;null;
157;MONTE AZUL CENTRO S.A.C.;20555714654;TERMINAL VILLA EL SALVADOR;TERMINAL VILLA EL SALVADOR;Clasificaci¢n;Hidrocarburos;8/08/2017;Aprobado;SIN DESCRIPCION;-76.95111942;-12.24775953;RD N¯ 0314-2017-SENACE-DCA;null;
159;MINSUR S.A.;20100136741;DêCIMO INFORME TêCNICO SUSTENTATORIO DE LA UNIDAD MINERA NUEVA ACUMULACI‡N QUENAMARI - SAN RAFAEL;SAN RAFAEL;ITS;Miner°a;14/12/2020;Aprobado;SIN DESCRIPCION;-70.325843;-14.229;RD N¯ 00021-2021-SENACE-PE/DEAR;null;
160;PROYECTO ESP. BINACIONAL PUYAN;20154446738;PROYECTO: CREACION DEFENSA RIBERE•A MARGEN IZQUIERDA DEL RIO ZARUMILLA - TRAMO COMPRENDIDO ENTRE PUEBLO NUEVO Y LA BOCATOMA LA PALMA - PAPAYAL - ZARUMILLA - TUMBES;CREACION DEFENSA RIBERE•A MARGEN IZQUIERDA DEL RIO ZARUMILLA - TRAMO COMPRENDIDO ENTRE PUEBLO NUEVO Y LA BOCATOMA LA PALMA - PAPAYAL - ZARUMILLA - TUMBES;IGAPRO;Agricultura;21/10/2019;Aprobado;SIN DESCRIPCION;-80.24917822;-3.48830546;RD N¯ 00167-2019-SENACE-PE/DEIN;null;
161;MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA;20147026529;REHABILITACI‡N, MEJORAMIENTO DEL AER‡DROMO DE HUANCABAMBA;SIN UNIDAD;Clasificaci¢n;Transportes;15/03/2017;Aprobado;SIN DESCRIPCION;-79.44182694;-5.25757991;RDN¯ 184-2017-SENACE/DCA;null;
162;ENEL GREEN POWER  S.A.;20543298574;INFORME TêCNICO SUSTENTATORIO PARA LA MODIFICACI‡N DE COMPONENTES DE LA CENTRAL E‡LICA WAYRA;CENTRAL EOLICA WAYRA;ITS;Electricidad;10/06/2020;Aprobado;SIN DESCRIPCION;-75.0562;-15.0532;RD N¯ 00090-2020-SENACE-PE/DEAR;null;
163;PLUSPETROL PERU CORPORATION S.A.;20304177552;INFORME TêCNICO SUSTENTATORIO PARA LA AMPLIACI‡N DEL TERMINAL DE CAMIONES CISTERNA DE LA PLANTA DE FRACCIONAMIENTO DE L÷QUIDOS DE GAS NATURAL DE PISCO;PLANTA DE FRACCIONAMIENTO DE LGN PISCO;ITS;Hidrocarburos;10/02/2022;Aprobado;SIN DESCRIPCION;-76.23432842;-13.76896394;RD N¯ 00113-2022-SENACE-PE/DEAR;null;
164;SOCIEDAD MINERA EL BROCAL S.A.A.;20100017572;SEXTO INFORME TêCNICO SUSTENTATORIO DE LA U.M. COLQUIJIRCA;COLQUIJIRCA 1;ITS;Miner°a;25/08/2021;Aprobado;SIN DESCRIPCION;-76.28281777;-10.7711282;RD N¯ 00126-2021-SENACE-PE/DEAR;null;
165;GOBIERNO REGIONAL DE HUANCAVELICA;20486020882;CONSTRUCCION DE LA CARRETERA VECINAL LACHOCCASA %u2013 SANTIAGO DE TUCUMA, DISTRITO DE PAMPAS, PROVINCIA DE TAYACAJA Y DEPARTAMENTO DE HUANCAVELICA;HUANCAVELICA;Clasificaci¢n;Transportes;24/08/2021;Aprobado;SIN DESCRIPCION;-74.89865263;-12.33724562;RD N¯ 00042-2022-SENACE-PE/DEIN;null;
166;AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS;20602114091;CREACI‡N DE LOS SERVICIOS DE PROTECCI‡N CONTRA INUNDACIONES DE LAS AGUAS DE LAS AVENIDAS DE LA CUENCA DE LA QUEBRADA EL LE‡N EN LOS DISTRITOS DE LA ESPERANZA Y HUANCHACO DE LA PROVINCIA DE TRUJILLO, DEPARTAMENTO DE LA LIBERTAD;SIN UNIDAD;IGAPRO;Agricultura;10/11/2022;Aprobado;SIN DESCRIPCION;-79.03693255;-8.00645607;RD Nß 00034-2023-SENACE-PE/DEIN;null;
129;LUZ DEL SUR S.A.A.;20331898008;"EVAP DEL PROYECTO: REDES DE MEDIA TENSI‡N PARA AMPLIACI‡N DE CONCESI‡N DE LUZ DEL SUR S.A.A. EN LA ZONA SUR DE LIMA""""";SIN UNIDAD;Clasificaci¢n;Electricidad;8/02/2018;Aprobado;SIN DESCRIPCION;-76.82869706;-12.25908968;RD N¯ 082-2018-SENACE-JEF/DEIN;null;
130;CULTINOR S.A.C.;20565282370;ESTUDIO DE IMPACTO AMBIENTAL DETALLADO DEL PROYECTO DE EXPLOTACI‡N MINERA KATY;UNIDAD MINERA KATY;PPC;Miner°a;14/10/2022;Aprobado;SIN DESCRIPCION;-70.31948467;-16.45549247;RD N¯ 00050-2023-SENACE-PE/DEAR;null;
131;HYDROCARBON EXPLORATION LIMITED;20543176894;EVALUACI‡N AMBIENTAL PRELIMINAR PROYECTO DE PROSPECCI‡N S÷SMICA 2D, 3D Y PERFORACI‡N DE 02 POZOS EXPLORATORIOS - LOTE 183;LOTE 183;Clasificaci¢n;Hidrocarburos;28/09/2016;Aprobado;SIN DESCRIPCION;-75.5069;-6.6543;RD N¯ 028-2017-SENACE/DCA;null;
134;PLUSPETROL PERÈ CORPORATION S.A.;20304177552;LOTE 88;LOTE 88;ITS;Hidrocarburos;29/11/2017;Aprobado;SIN DESCRIPCION;-72.94428641;-11.84310133;RD N¯ 031-2018-SENACE-JEF/DEAR;null;
135;NEXA RESOURCES PERÈ S.A.A.;20100110513;PRIMER INFORME TêCNICO SUSTENTATORIO POR COMPONENTES AUXILIARES DE LA MEIA DE U.M. CERRO LINDO;U.M. CERRO LINDO;ITS;Miner°a;30/11/2018;Aprobado;SIN DESCRIPCION;-75.9938;-13.0866;RD N¯ 001-2019-SENACE-PE/DEAR;null;
136;APUMAYO S.A.C.;20547735014;SEGUNDA MODIFICACI‡N DEL ESTUDIO DE IMPACTO AMBIENTAL DE LA UNIDAD MINERA APUMAYO;UNIDAD MINERA APUMAYO;PPC;Miner°a;25/08/2022;Aprobado;SIN DESCRIPCION;-73.92250933;-14.99674619;RD N¯ 00027-2023-SENACE-PE/DEAR;null;
137;JINZHAO MINING PERÈ S.A.;20520694839;MODIFICACI‡N DEL ESTUDIO DE IMPACTO AMBIENTAL DEL PROYECTO %u201CEXPLOTACI‡N Y BENEFICIO MINERO MINA PAMPA DEL PONGO%u201D;PAMPA DE PONGO;MPPC;Miner°a;31/08/2022;Aprobado;SIN DESCRIPCION;-74.86399695;-15.39728132;RD N¯ 00173-2022-SENACE-PE/DEAR;null;
138;CONCESIONARIA IIRSA NORTE S.A.;20511004251;INFORME TêCNICO SUSTENTATORIO PARA LA HABILITACI‡N DEL DEP‡SITO DE MATERIAL EXCEDENTE KM 589+812 LI DEL CORREDOR VIAL AMAZONAS NORTE (IIRSA NORTE), TRAMO 02: TARAPOTO- RIOJA;TRAMO II;ITS;Transportes;13/10/2022;Aprobado;SIN DESCRIPCION;-76.49145285;-6.47812279;Resoluci¢n Directora N¯ 00003-2023-SENACE-PE/DEIN;null;
139;LA ARENA S.A.;20205467603;MECANISMOS DURANTE LA ELABORACI‡N DE LA CUARTA MODIFICACI‡N DEL ESTUDIO DE IMPACTO AMBIENTAL DE LA UNIDAD MINERA LA ARENA;LA ARENA;PPC;Miner°a;20/09/2022;Aprobado;SIN DESCRIPCION;-78.1332007;-7.89375821;RD N¯ 00007-2023-SENACE-PE/DEAR;null;
140;MUNICIPALIDAD PROVINCIAL DE CALCA;20156074242;CREACI‡N DEL CAMINO VECINAL DESDE LA COMUNIDAD CAMPESINA DE UNURAQUI KM 0+000 HASTA EL SECTOR DE CALCACCASA, KM 13+500 DEL DISTRITO DE CALCA - PROVINCIA DE CALCA - DEPARTAMENTO DE CUSCO;CREACION DEL CAMINO VECINAL DESDE LA COMUNIDAD CAMPESINA DE UNURAQUI HASTA EL SECTOR DE CALCACCASA;Clasificaci¢n;Transportes;21/09/2022;Aprobado;SIN DESCRIPCION;-71.99044952;-13.33548094;RD N¯ 00214-2022-SENACE-PE/DEIN;null;
141;MINSUR S.A.;20100136741;SEXTO ITS DE LA UNIDAD MINERA NUEVA ACUMULACI‡N QUENAMARI - SAN RAFAEL;U.M. SAN RAFAEL;ITS;Miner°a;24/08/2018;Aprobado;SIN DESCRIPCION;-70.3254;-14.2296;RD N¯ 017-2018-SENACE-PE/DEAR;null;
187;SOCIEDAD MINERA AUSTRIA DUVAZ S.A.C.;20100102171;MEIA U.E.A. AUSTRIA DUVAZ;U.M. PUQUIOCOCHA;ITS;Miner°a;28/04/2017;Aprobado;SIN DESCRIPCION;-76.13276867;-11.59644155;RD N¯ 157-2017-SENACE/DCA;null;
188;MINERA COLQUISIRI S.A.;20107290177;TERCER INFOME TêCNICO SUSTENTATORIO DE LA UNIDAD MINERA MARIA TERESA;U.M. COLQUISIRI;ITS;Miner°a;12/06/2017;Aprobado;SIN DESCRIPCION;-77.27612962;-11.49420062;RD N¯ 192-2017-SENACE/DCA;null;
189;RED DE ENERG÷A DEL PERÈ S.A.;20504645046;REUBICACI‡N DE LA L.T. 220 KV PACHACHACA %u2013 POMACOCHA;L.T. PACHACHACA-POMACOCHA;Clasificaci¢n;Electricidad;15/06/2017;Aprobado;SIN DESCRIPCION;-76.11217599;-11.69616304;RD N¯ 229-2017-SENACE/DCA;null;
190;CNPC PERÈ S.A.;20356476434;LOTE X;LOTE X;ITS;Hidrocarburos;23/11/2017;Aprobado;SIN DESCRIPCION;-81.21720388;-4.29463009;RD N¯ 017-2018-SENACE-JEF/DEAR;null;
191;MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE CAURI;20176232227;CREACI‡N DEL CAMINO VECINAL TRAMO INDEPENDENCIA-TINQUICOCHA-RAURA, DISTRITO DE SAN MIGUEL DE CAURI-PROVINCIA DE LAURICOCHA-DEPARTAMENTO DE HUµNUCO;CREACI‡N DE CAMINO VECINAL;Clasificaci¢n;Transportes;26/02/2021;Aprobado;SIN DESCRIPCION;-76.73669604;-10.43479022;En Evaluaci¢n;null;
192;CONSORCIO DE INGENIEROS EJECUTORES MINEROS S.A.;20101250572;PLAN DE PARTICIPACI‡N CIUDADANA DE LA PRIMERA MODIFICACI‡N DE ESTUDIO DE IMPACTO AMBIENTAL DEL PROYECTO MINERO METALURGICO TACAZA;TACAZA;PPC;Miner°a;17/10/2022;Aprobado;SIN DESCRIPCION;-70.72833991;-15.6211419;RD N¯ 00046-2023-SENACE-PE/DEAR;null;
193;PETROLIFERA PETROLEUM DEL PERU S.R.L.;20510478348;PLAN DE PARTICIPACI‡N CIUDADANA (CON TUPA) - H-CLS-NT-00059-2020 - PLAN DE PARTICIPACI‡N CIUDADANA;LOTE 107;PPC;Hidrocarburos;22/04/2020;Aprobado;SIN DESCRIPCION;-75.03441543;-10.06266479;RD N¯ 00077-2020-SENACE-PE/DEAR;null;
194;ASOCIACION DE CARNICEROS-PIRAMIDAL-AYACUCHO;20602486720;CENTRO DE BENEFICIO ADECPA;CENTRO DE BENEFICIO;Clasificaci¢n;Agricultura;13/03/2020;Aprobado;SIN DESCRIPCION;-74.22428074;-13.22544883;RD N¯ 00114-2020-SENACE-PE/DEAR;null;
195;COMPA•÷A MINERA ARES S.A.C.;20192779333;U.M. ARCATA;U.M. ARCATA;ITS;Miner°a;22/10/2017;Aprobado;SIN DESCRIPCION;-72.3111;-14.9848;RD N¯ 021-2017-SENACE-JEF/DEAR;null;
197;MUNICIPALIDAD PROVINCIAL CHACHAPOYAS;20168007168;CREACION DEL CAMINO VECINAL CUELCHO - LEJIA - OBSAJ - SHIQUE - CHILIQUIN, DISTRITO DE CHILIQUIN - CHACHAPOYAS - AMAZONAS;CAMINO VECINAL;Clasificaci¢n;Transportes;23/09/2020;Aprobado;SIN DESCRIPCION;-77.74424692;-6.09424154;RD N¯ 00006-2021-SENACE-PE/DEIN;null;
